Ascend_angle,Descend_angle_1,Descend_angle_2,Cruise_speed_m_per_s,Trip_distance_m,Cruise_altitude_m,Payload,Wind,Direction,?T-,Long_accel-,Lat_accel-,Jerk-
26,18,15,60,23239,597,1594,0,97,0,0,1,0
25,9,6,44,23215,274,1690,10,25,0,1,1,0
4,17,14,62,17527,433,1043,16,162,0,0,0,0
11,20,17,75,29460,296,563,23,102,0,1,2,1
4,10,7,46,7513,225,465,24,147,1,0,0,0
15,30,27,70,14290,627,629,0,75,0,2,3,0
8,20,17,43,8189,304,1995,10,173,0,0,1,0
25,16,13,42,17185,933,1958,7,6,0,0,0,0
10,29,26,38,9302,686,540,11,117,0,0,0,0
20,14,11,43,13660,474,1438,23,101,0,0,0,0
3,24,21,62,12661,904,943,9,154,1,0,0,0
18,26,23,25,13229,755,1340,30,175,1,1,1,0
30,7,4,42,17714,654,1737,29,111,0,0,0,0
29,29,26,78,21911,661,1450,30,151,1,0,1,0
19,23,20,40,14597,595,1407,0,86,0,0,0,0
9,20,17,82,22995,804,1729,9,145,0,0,1,0
27,17,14,63,26183,949,1183,24,23,0,2,2,1
7,14,11,44,28328,480,1170,25,156,1,0,0,0
24,11,8,49,23660,233,1966,13,1,0,2,2,0
22,20,17,78,14054,951,78,28,131,0,0,0,0
4,18,15,57,24108,812,149,3,7,0,0,0,0
25,12,9,78,10270,226,1951,11,156,0,2,2,1
17,28,25,43,26214,780,1820,21,145,1,0,0,0
14,18,15,58,9834,461,918,3,150,0,0,1,0
4,26,23,70,19131,926,363,29,16,0,2,2,1
3,23,20,59,22190,400,1113,16,6,0,2,2,1
25,14,11,86,23500,826,1743,25,180,0,0,0,0
18,26,23,61,8148,645,1566,2,113,0,2,2,0
27,17,14,50,11765,584,102,28,82,0,0,1,0
10,23,20,69,17282,524,1505,7,94,0,2,2,0
15,17,14,28,16672,750,1628,26,86,0,0,0,0
28,20,17,59,10887,209,54,16,132,0,2,2,1
7,16,13,80,26065,739,994,21,116,0,0,0,0
4,28,25,79,6799,423,1295,13,27,1,2,2,2
8,25,22,28,27548,551,1406,3,7,0,0,0,0
3,21,18,86,9022,304,1485,22,143,0,1,1,1
12,26,23,40,26839,503,705,29,24,0,2,1,2
15,29,26,40,27471,204,1802,21,138,1,0,1,0
26,6,3,73,14346,480,1039,1,132,0,1,1,0
29,20,17,35,7905,718,641,30,177,1,0,0,0
3,16,13,82,11906,809,928,12,92,1,1,1,0
12,27,24,45,15312,881,609,0,20,0,1,0,0
11,18,15,40,6739,653,1369,11,70,0,0,0,0
15,26,23,44,7099,613,144,22,166,1,0,0,0
23,28,25,79,10525,582,980,27,63,0,3,3,2
10,26,23,65,7716,656,1680,6,147,0,2,1,0
11,29,26,31,22557,741,545,8,3,0,1,1,0
22,19,16,59,20867,493,856,18,56,0,3,3,0
16,19,16,78,6528,652,1893,27,25,0,3,3,1
6,11,8,22,9543,917,1920,24,149,1,0,0,0
28,18,15,65,12216,952,1415,11,23,0,2,2,0
16,22,19,36,12002,660,1191,3,70,0,0,0,0
21,26,23,26,26121,895,166,28,178,1,1,1,0
28,22,19,76,7504,650,1964,29,89,0,3,3,0
8,14,11,51,8871,956,1022,1,23,1,0,0,0
28,28,25,25,25223,733,881,20,92,0,0,0,0
21,16,13,34,26591,724,1492,22,62,0,0,0,0
9,23,20,81,20484,889,969,14,21,0,2,2,1
14,6,3,24,6897,642,1426,4,151,1,0,0,0
16,16,13,22,17016,616,868,14,116,0,0,0,0
26,20,17,33,7622,829,36,28,52,0,1,1,0
11,14,11,66,22087,646,162,15,57,0,1,1,0
13,27,24,60,26940,589,902,19,67,0,2,2,0
24,18,15,53,29994,720,306,28,77,0,1,2,0
24,9,6,35,19386,308,1696,2,13,0,0,0,0
23,22,19,27,6337,265,96,25,41,0,3,2,1
20,23,20,77,18173,972,283,24,68,0,2,3,1
5,15,12,49,8786,835,1333,15,56,1,0,0,0
11,19,16,64,27546,507,1252,28,10,0,2,3,1
20,19,16,33,24018,925,1410,29,90,0,0,0,0
9,16,13,59,24371,792,1763,25,154,1,0,0,0
12,17,14,32,8261,377,1770,9,9,0,0,0,0
24,11,8,46,19272,476,1587,19,160,1,0,0,0
28,16,13,30,14325,766,931,14,88,0,0,0,0
15,20,17,66,26034,577,207,30,137,0,0,0,0
22,17,14,24,21157,338,318,28,78,0,0,0,0
9,12,9,44,7534,632,1354,14,104,1,0,0,0
6,19,16,61,19880,942,911,21,76,0,1,1,0
7,19,16,57,10606,998,1751,27,167,1,0,0,0
12,18,15,39,12477,745,1876,1,116,0,0,0,0
13,18,15,83,8862,331,195,27,122,0,1,2,0
12,11,8,25,10389,767,1325,8,59,0,0,0,0
19,25,22,49,12035,924,1886,0,128,0,1,0,0
13,12,9,36,6102,416,74,1,120,0,0,0,0
14,14,11,40,7712,955,1646,24,87,1,0,0,0
15,10,7,77,15408,779,880,5,123,0,0,0,0
13,17,14,64,8724,235,1326,21,32,0,3,3,2
17,13,10,85,23667,718,761,16,44,0,1,2,0
28,21,18,35,15008,892,306,27,178,1,0,0,0
5,7,4,70,12185,772,688,0,158,1,0,0,0
5,11,8,55,9573,228,1881,20,58,0,1,1,0
22,22,19,69,25190,992,32,8,130,0,0,0,0
19,29,26,30,29327,253,1433,9,37,0,2,1,1
5,15,12,82,16264,761,725,25,33,0,2,1,1
27,25,22,33,26916,930,1353,30,139,1,0,0,0
14,30,27,54,20566,983,114,25,30,0,2,1,1
24,23,20,68,29352,869,874,10,19,0,3,2,0
19,17,14,81,24791,965,1772,29,18,0,3,2,1
14,26,23,66,7965,894,959,0,168,0,2,1,0
3,21,18,79,24775,743,1803,15,41,0,2,2,0
30,18,15,76,26018,569,1491,21,180,0,0,1,0
5,16,13,78,8795,784,341,2,175,1,0,0,0
9,19,16,44,20051,783,1307,28,152,1,0,0,0
30,27,24,55,21965,373,1371,10,4,0,3,3,1
17,27,24,42,28908,346,1959,30,56,0,2,3,1
20,24,21,36,12608,380,395,10,4,0,2,1,0
20,15,12,71,28902,366,1512,17,3,0,3,3,0
25,19,16,39,16696,548,1244,18,174,1,0,0,0
14,25,22,82,6694,466,966,4,52,0,2,3,1
15,19,16,32,28457,820,1155,24,163,1,0,0,0
15,16,13,53,7303,291,1435,11,95,0,1,2,0
17,23,20,38,7947,962,1565,16,115,0,0,0,0
9,29,26,81,28887,680,536,8,173,0,2,2,0
26,25,22,49,29239,909,249,16,93,0,0,0,0
21,7,4,80,20650,549,987,2,59,0,1,1,0
17,19,16,62,11246,477,1680,21,127,0,0,1,0
22,20,17,80,6987,365,1261,9,94,0,3,3,1
23,10,7,28,29753,364,976,25,28,0,1,1,0
5,6,3,58,12000,653,188,28,17,1,0,1,0
14,18,15,59,19547,435,1444,27,25,0,2,3,0
25,10,7,48,16024,750,1169,30,76,0,0,0,0
19,17,14,66,26485,301,1270,19,150,0,0,2,0
28,12,9,52,12127,408,575,21,26,0,2,2,0
3,6,3,86,25332,805,1123,19,20,1,0,1,0
16,16,13,29,7785,926,1404,11,51,0,0,0,0
3,22,19,51,7940,903,708,2,172,1,0,0,0
6,9,6,46,11332,207,1367,4,106,0,0,1,0
22,30,27,68,8226,825,461,4,22,0,2,3,0
24,23,20,41,29794,905,1528,29,33,0,3,1,1
27,15,12,65,23055,632,1519,2,152,0,0,1,0
26,26,23,69,29132,674,654,22,54,0,3,3,1
7,18,15,78,13130,667,1934,5,21,0,2,2,0
12,25,22,40,11879,338,696,0,90,0,1,1,0
24,11,8,73,20232,790,1023,29,73,0,1,2,0
29,26,23,28,22866,772,1144,13,127,0,0,0,0
5,28,25,42,13737,462,683,26,142,1,0,0,0
21,18,15,29,11167,383,590,22,64,0,0,0,0
24,16,13,48,14442,313,1480,13,147,0,0,0,0
6,28,25,38,29000,419,382,25,20,0,2,1,2
30,8,5,57,28893,513,27,25,89,0,1,1,0
16,15,12,62,16334,911,339,13,73,0,0,0,0
17,16,13,32,13361,633,721,26,178,1,0,0,0
26,17,14,39,25065,420,365,18,169,1,0,0,0
24,7,4,69,25224,435,913,27,144,0,0,1,0
24,21,18,33,6614,992,107,2,21,0,0,0,0
25,19,16,74,21635,779,1450,17,30,0,3,3,0
29,10,7,71,28584,922,169,0,144,0,1,1,0
28,26,23,56,10251,699,702,28,49,0,3,2,1
7,27,24,47,22652,743,994,7,66,0,2,1,0
29,8,5,44,21696,308,1423,18,88,0,1,1,0
16,27,24,30,25462,571,622,14,54,0,2,0,0
22,13,10,46,19931,337,395,25,168,1,0,0,0
28,25,22,32,23667,273,445,11,120,0,0,1,0
21,23,20,33,13561,793,836,27,15,0,2,1,1
29,21,18,35,19656,782,1180,25,64,0,1,1,0
13,22,19,35,22050,694,1113,7,137,0,0,0,0
8,14,11,62,26771,837,678,26,54,0,1,1,0
3,6,3,40,20378,593,91,10,62,1,0,0,0
26,10,7,40,10164,206,1245,20,31,0,2,2,1
6,27,24,86,8955,810,365,18,127,1,2,1,0
25,6,3,37,21567,256,465,26,162,1,0,0,0
7,7,4,35,10958,352,564,8,28,0,0,0,0
6,8,5,27,15355,482,992,29,46,0,0,0,0
11,19,16,38,10962,676,561,18,59,0,1,0,0
12,12,9,74,29904,781,688,9,36,0,0,1,0
12,9,6,31,20009,635,1775,29,16,0,0,1,0
19,6,3,78,15949,419,1556,16,46,0,1,1,0
3,27,24,83,13384,912,147,18,56,1,2,2,1
25,15,12,71,29658,738,848,3,62,0,0,1,0
14,22,19,22,26884,553,869,11,168,1,0,0,0
29,13,10,80,29249,263,531,5,57,0,2,3,2
26,28,25,69,15590,660,1470,1,29,0,3,3,0
29,8,5,79,11905,392,716,14,169,0,1,1,0
19,28,25,54,18818,301,1617,7,103,0,2,2,1
12,28,25,59,27567,477,710,23,165,1,0,0,0
23,16,13,64,18854,303,702,2,152,0,2,2,0
11,28,25,44,29727,975,1522,9,105,0,0,0,0
30,20,17,56,24515,975,365,11,100,0,0,0,0
28,14,11,75,27130,437,813,20,158,0,0,2,0
16,9,6,77,7673,690,1909,11,30,1,0,2,0
7,18,15,84,12907,381,753,2,127,0,2,3,0
18,14,11,35,20407,842,1419,22,57,0,0,0,0
29,16,13,80,14894,562,1692,6,132,0,1,2,0
15,25,22,79,20637,809,1649,18,176,0,0,1,0
4,29,26,35,23337,359,1517,29,149,1,0,0,0
28,16,13,47,11424,714,392,22,122,0,0,0,0
22,27,24,61,18299,259,286,6,112,0,3,2,2
19,26,23,45,19624,339,1996,6,49,0,2,2,0
3,10,7,65,6930,207,1310,6,172,0,0,1,0
20,29,26,52,22595,507,271,30,172,1,0,0,0
27,15,12,26,29484,257,598,11,156,1,0,0,0
23,17,14,46,26398,257,321,20,12,0,3,3,1
21,26,23,85,6218,618,1623,8,175,0,2,3,0
23,13,10,64,7787,918,1650,20,92,0,0,0,0
4,21,18,27,14112,210,1551,15,162,1,0,0,0
10,15,12,45,17105,537,115,8,38,0,0,0,0
3,6,3,58,13663,768,77,0,23,1,0,0,0
29,6,3,54,28202,579,1765,24,112,0,0,0,0
27,26,23,62,17951,861,1322,26,83,0,2,2,0
13,24,21,77,11784,516,1876,26,134,0,1,1,0
23,23,20,30,27852,360,869,29,173,1,1,0,0
20,10,7,78,10073,646,455,13,128,0,0,1,0
7,30,27,28,28741,918,1856,19,74,0,1,0,0
11,19,16,22,26778,847,1986,14,137,1,0,0,0
5,13,10,27,9863,375,783,0,148,0,0,0,0
26,20,17,46,6439,249,0,25,98,0,2,2,0
13,19,16,44,17635,838,1703,13,167,0,0,0,0
9,11,8,50,22080,593,1284,29,151,1,0,0,0
19,9,6,82,24596,989,1746,29,89,0,0,1,0
23,29,26,82,6691,772,792,22,163,0,0,1,0
14,6,3,37,26874,699,746,12,152,0,0,0,0
14,28,25,77,22214,891,386,15,69,0,2,2,1
6,28,25,33,15288,595,1239,3,18,0,0,0,0
23,27,24,22,9126,235,851,22,59,0,3,1,1
3,23,20,43,8947,936,1629,4,106,1,0,0,0
25,12,9,72,11601,899,188,3,122,0,0,1,0
8,7,4,26,22216,477,180,28,4,0,0,0,0
22,24,21,46,10380,860,1307,20,34,0,2,1,1
27,12,9,41,15041,293,1524,20,158,1,0,0,0
4,29,26,77,10215,353,1149,29,99,0,2,2,2
20,11,8,84,14628,712,1143,4,56,0,0,2,0
5,29,26,48,14663,240,1149,7,165,0,1,1,1
8,13,10,25,28836,999,169,27,53,0,0,0,0
30,18,15,72,8128,698,1218,30,87,0,2,2,0
22,23,20,41,6549,469,1038,9,5,0,2,1,0
10,27,24,22,26808,410,1209,24,3,0,2,1,1
21,6,3,28,23976,301,1882,6,59,0,0,0,0
20,24,21,43,8124,684,917,7,44,0,1,0,0
28,10,7,29,18569,699,1741,8,124,0,0,0,0
26,15,12,35,22647,285,65,3,105,0,0,0,0
10,15,12,67,8966,435,356,24,11,0,2,3,0
6,6,3,67,21979,781,444,12,74,0,0,0,0
6,30,27,67,28947,950,74,5,144,0,2,2,0
28,10,7,82,10605,509,1751,13,92,0,1,1,0
23,14,11,50,11039,861,143,1,74,0,0,0,0
24,16,13,25,16856,912,499,6,70,0,0,0,0
16,24,21,84,16442,378,236,9,40,0,3,3,2
26,23,20,57,16852,670,1092,1,96,0,1,1,0
23,25,22,53,28823,451,512,27,43,0,3,3,1
3,24,21,41,27318,654,584,18,136,0,0,0,0
29,11,8,50,25638,774,979,2,159,0,0,0,0
21,21,18,29,27123,445,1340,13,116,0,0,0,0
12,27,24,48,27546,776,1390,0,49,0,1,0,0
8,21,18,31,9981,367,1046,21,84,0,0,0,0
7,30,27,45,23888,427,884,18,24,0,2,2,1
19,30,27,70,13090,409,984,22,5,0,3,3,2
12,15,12,41,19249,235,882,17,158,1,0,0,0
17,30,27,79,16991,924,1183,9,170,0,2,2,0
16,11,8,81,26465,252,1196,21,19,0,3,3,1
14,23,20,45,27108,496,1321,23,68,0,2,1,0
9,29,26,58,19830,722,915,28,96,0,2,1,0
17,27,24,46,15848,853,1004,14,28,0,2,1,1
30,11,8,78,8239,945,1244,2,55,0,1,1,1
15,11,8,72,15609,377,1806,1,9,0,0,2,0
16,24,21,58,28281,742,1541,22,119,0,0,0,0
9,30,27,31,17929,574,707,25,59,0,2,1,0
21,23,20,66,28324,280,1083,3,150,0,3,2,1
23,25,22,54,24861,458,1843,29,66,0,3,3,0
10,7,4,86,28733,515,4,24,38,0,0,2,0
20,12,9,44,25296,901,1118,3,56,0,0,0,0
7,10,7,62,14611,726,891,16,121,0,0,0,0
6,18,15,53,25192,505,1634,3,154,0,0,0,0
17,21,18,31,8523,870,276,21,175,1,0,0,0
5,29,26,47,23198,782,1682,11,140,0,0,0,0
10,28,25,34,9952,432,84,10,125,0,0,0,0
14,14,11,29,13384,267,524,22,172,1,0,0,0
21,18,15,55,29516,232,1406,8,44,0,3,3,1
21,17,14,86,11825,234,1976,1,75,0,3,3,3
29,16,13,41,27048,974,889,29,135,1,0,0,0
30,6,3,31,6743,525,1445,27,42,1,1,1,0
10,12,9,70,25163,606,1116,8,82,0,0,0,0
11,19,16,55,18837,419,1945,19,47,0,2,2,0
22,7,4,60,12741,382,846,10,56,0,1,1,0
8,19,16,79,11417,553,665,14,147,0,0,1,0
16,22,19,61,16529,695,88,6,75,0,2,1,0
6,25,22,74,12530,240,494,17,4,0,2,3,2
17,21,18,86,24841,394,547,24,29,0,3,3,2
18,28,25,72,13326,245,1673,5,129,0,3,3,2
22,6,3,56,8541,623,1212,16,89,1,0,1,0
3,28,25,24,29191,286,1222,6,145,0,0,0,0
29,17,14,65,23084,807,1123,24,71,0,2,2,0
5,8,5,62,9817,286,94,23,65,0,0,0,0
30,16,13,31,13564,461,1116,28,57,0,1,2,0
20,24,21,44,11534,773,1479,14,105,0,0,0,0
10,10,7,56,28574,562,1745,1,131,0,0,0,0
20,29,26,39,6312,950,437,19,62,0,1,1,0
29,12,9,67,20777,695,1273,15,116,0,0,1,0
25,16,13,67,26626,973,1700,6,11,0,1,2,0
7,12,9,77,11245,927,1797,23,110,1,0,0,0
14,27,24,51,22242,702,1337,20,125,0,0,0,0
26,17,14,48,26836,962,1320,19,135,0,0,0,0
4,11,8,65,22185,863,64,24,28,0,1,1,0
16,30,27,30,9239,215,1993,3,124,0,1,1,1
25,9,6,22,12652,723,1273,11,103,0,0,0,0
11,8,5,56,21794,290,396,3,88,0,0,1,0
20,26,23,60,27871,252,261,3,180,0,3,2,2
28,27,24,34,8290,955,1970,18,159,1,0,0,0
30,22,19,76,20440,568,1135,26,58,0,3,3,0
4,25,22,40,11417,898,300,4,177,1,0,0,0
24,11,8,78,27018,536,793,27,117,0,0,1,0
14,16,13,35,21279,303,1585,18,47,0,1,0,0
26,18,15,57,11246,849,750,26,19,0,3,2,1
13,29,26,46,23965,498,709,16,87,0,2,1,0
8,13,10,83,27635,412,88,7,31,0,2,3,0
25,7,4,82,23124,931,1597,1,105,0,0,1,0
5,13,10,23,13200,752,58,30,158,1,0,0,0
9,8,5,79,26591,351,621,19,176,0,0,0,0
18,24,21,25,6702,490,704,17,156,1,0,0,0
20,22,19,31,7591,690,610,18,173,1,0,0,0
22,15,12,40,8748,858,790,13,120,0,0,0,0
29,24,21,44,29110,545,857,13,35,0,3,2,0
16,18,15,59,10740,440,1579,5,27,0,2,3,0
19,12,9,86,7823,935,1012,9,101,1,0,1,0
5,14,11,38,11647,604,1684,7,60,0,0,0,0
7,30,27,48,14573,821,1413,13,90,0,1,0,0
27,24,21,63,13191,769,1547,29,86,0,2,2,0
11,13,10,81,14663,749,1675,3,146,0,0,0,0
14,10,7,57,21668,694,1477,18,137,0,0,0,0
25,14,11,26,25488,243,640,7,135,0,0,0,0
18,29,26,41,24473,492,1484,5,106,0,1,0,0
17,8,5,53,7346,426,1636,11,56,0,0,1,0
27,6,3,85,25261,285,1107,13,25,0,1,2,1
19,24,21,67,11467,604,1764,19,59,0,2,3,0
18,7,4,27,28256,498,1911,5,79,0,0,0,0
25,6,3,25,20318,314,1847,9,174,1,0,0,0
25,8,5,72,9966,720,120,9,134,0,0,1,0
23,30,27,51,17684,742,661,23,164,1,0,0,0
12,12,9,26,10362,721,412,29,21,0,1,1,0
20,22,19,58,16673,214,616,22,14,0,3,3,3
9,28,25,39,23468,797,181,17,34,0,2,1,1
9,9,6,37,29343,592,1554,11,166,0,0,0,0
30,11,8,60,17920,538,1583,14,75,0,1,1,0
30,16,13,64,25036,956,350,5,81,0,0,1,0
25,8,5,81,8229,374,1753,29,93,0,1,1,0
4,30,27,71,8039,799,445,27,6,1,2,2,2
28,15,12,58,7879,480,1093,20,89,0,1,1,0
23,17,14,40,9427,867,590,21,47,0,1,1,0
17,21,18,50,22018,774,1563,28,85,0,0,0,0
16,27,24,55,9253,951,1356,16,8,0,2,1,1
3,10,7,37,23873,271,1949,5,37,0,0,0,0
27,28,25,29,13009,774,1079,25,24,0,3,1,1
4,29,26,51,9647,661,1564,27,62,1,2,1,1
4,8,5,57,21186,686,1180,26,133,0,0,0,0
24,7,4,55,6914,722,172,15,171,1,0,0,0
30,24,21,79,17967,835,173,5,160,0,3,3,0
23,12,9,23,7095,400,1292,14,153,1,0,0,0
26,19,16,48,25424,953,358,10,111,0,0,0,0
26,30,27,22,15143,776,1066,27,112,1,0,0,0
22,11,8,58,11524,532,1666,21,158,1,0,0,0
19,12,9,57,13866,354,729,26,105,0,0,1,0
4,27,24,85,25341,287,1517,16,41,0,2,3,2
8,26,23,74,7628,226,1533,9,65,0,2,3,2
4,23,20,47,27322,723,1847,27,73,0,1,1,0
28,12,9,48,29253,978,1286,26,90,0,0,0,0
15,9,6,81,11789,917,1641,17,140,0,0,0,1
26,26,23,65,13205,266,661,29,87,0,3,3,2
7,10,7,35,16611,698,711,9,127,0,0,0,0
17,21,18,52,10481,679,439,8,50,0,1,1,0
10,10,7,33,16778,976,1933,24,164,1,0,0,0
13,13,10,63,17199,328,734,13,158,0,0,1,0
19,7,4,25,6760,496,192,25,155,1,0,0,0
29,11,8,62,12833,302,641,5,32,0,1,2,0
22,15,12,24,8925,245,184,9,101,0,0,0,0
30,30,27,82,15260,634,1312,28,116,0,3,2,0
14,18,15,46,23876,243,17,27,163,1,0,0,0
29,26,23,85,13506,948,1054,28,157,0,0,0,0
15,15,12,38,11465,258,1652,26,92,0,0,1,0
10,18,15,42,13292,383,1077,25,144,1,0,0,0
15,15,12,78,28626,535,1043,29,70,0,2,3,0
23,8,5,72,16162,256,1787,7,144,0,1,2,0
9,17,14,43,19146,743,1166,22,126,0,0,0,0
5,9,6,80,20761,356,1744,21,166,0,0,0,0
5,24,21,37,9694,829,1119,8,69,1,0,0,0
30,8,5,27,8236,306,1125,3,172,0,0,0,0
29,21,18,44,11084,269,900,30,122,1,0,1,0
27,21,18,84,16433,409,981,27,65,0,3,3,2
30,14,11,54,12341,618,1166,14,120,0,0,1,0
4,22,19,69,6018,656,1350,16,164,1,0,0,0
17,30,27,55,18482,667,608,7,3,0,2,2,0
10,15,12,27,29437,783,1278,26,97,0,0,0,0
28,16,13,64,27592,471,1133,21,102,0,1,2,0
20,18,15,37,16489,233,637,7,153,0,0,1,0
18,16,13,43,20503,343,1066,23,160,1,0,0,0
14,25,22,30,24276,399,1090,8,111,0,0,0,0
7,16,13,59,29419,306,857,30,81,0,1,2,0
22,25,22,43,15540,772,1497,11,135,0,0,0,0
13,23,20,40,8608,246,123,8,164,0,1,1,0
26,28,25,43,20590,753,674,18,1,0,3,2,1
3,29,26,82,11769,937,1618,16,28,1,2,2,1
19,15,12,59,7539,772,912,16,90,0,0,0,0
7,15,12,77,21969,992,275,0,77,0,0,1,0
12,10,7,29,14862,587,956,12,50,0,0,0,0
11,6,3,27,13438,655,942,21,70,1,0,0,0
4,21,18,22,17439,373,835,13,40,0,0,0,0
24,18,15,24,25955,620,433,13,88,0,0,0,0
3,23,20,53,18591,768,580,22,83,0,1,1,0
8,17,14,33,27858,627,623,16,131,0,0,0,0
19,6,3,56,19943,309,319,30,163,1,0,0,0
7,20,17,67,29138,442,572,3,74,0,2,2,0
8,14,11,79,18628,827,654,14,81,0,0,1,0
22,19,16,49,22755,394,379,30,141,1,0,0,0
18,20,17,62,18129,500,718,24,123,0,0,0,0
24,22,19,58,12140,798,835,23,165,1,0,0,0
23,11,8,53,26845,672,664,7,69,0,0,0,0
10,8,5,25,24037,233,508,19,127,1,0,0,0
25,22,19,72,24437,731,1577,27,36,0,3,3,1
12,24,21,56,25693,465,76,1,21,0,2,1,0
10,6,3,52,21421,345,1038,7,162,0,0,0,0
3,22,19,35,28531,645,639,26,163,1,0,0,0
24,24,21,51,6005,768,296,11,38,0,2,1,0
21,9,6,42,11598,352,1878,23,145,1,0,0,0
3,25,22,73,13443,823,1913,4,85,1,2,2,0
18,9,6,57,8682,445,663,16,122,0,0,0,0
30,9,6,66,11226,447,252,30,103,0,1,1,0
18,15,12,58,11230,767,548,6,8,0,0,1,0
28,30,27,63,28426,319,1117,14,8,0,3,3,3
26,8,5,30,25856,296,325,17,141,1,0,0,0
28,29,26,29,23891,910,798,27,89,0,0,0,0
30,23,20,41,7665,659,0,8,25,0,2,1,0
26,17,14,81,22914,394,483,7,153,0,2,2,0
11,15,12,46,25333,900,1383,8,94,0,0,0,0
10,11,8,35,22354,975,161,17,11,0,0,0,0
3,18,15,22,9691,553,1731,3,104,1,0,0,0
26,27,24,65,11800,733,1060,3,29,0,2,3,0
3,21,18,58,24606,906,528,23,156,1,0,0,0
9,22,19,47,19923,258,969,7,72,0,2,1,1
18,19,16,82,9979,282,953,16,129,0,1,2,1
9,28,25,40,24803,568,1870,20,46,0,2,1,0
11,14,11,52,29354,578,699,4,111,0,0,0,0
4,24,21,79,10640,778,558,8,13,1,2,2,0
25,27,24,58,9116,902,782,28,117,0,0,0,0
17,20,17,53,21720,384,1488,27,54,0,3,3,0
27,16,13,34,27954,950,712,5,54,0,0,0,0
28,19,16,75,13273,497,826,2,141,0,3,3,0
13,13,10,71,6960,453,248,30,169,1,0,0,0
24,12,9,84,21750,260,1074,21,56,0,3,3,2
25,22,19,28,13150,245,1035,9,81,0,1,1,0
6,14,11,36,12117,228,1560,30,59,0,1,2,0
8,9,6,76,12755,484,228,6,148,0,0,0,0
11,28,25,36,21439,741,755,8,22,0,1,1,0
9,30,27,75,8653,876,1580,10,43,0,2,2,1
11,25,22,44,6129,601,925,23,7,0,2,1,1
4,27,24,58,26407,515,1966,30,31,0,2,2,2
3,8,5,31,28029,337,838,30,98,0,0,0,0
23,24,21,85,12093,592,1839,23,164,0,0,2,0
24,16,13,58,22316,405,594,6,41,0,1,2,0
20,20,17,80,19388,469,1362,16,88,0,3,3,0
20,25,22,77,19424,737,337,8,146,0,2,2,0
14,7,4,58,28390,578,1507,10,145,0,0,0,0
17,10,7,40,18677,548,318,11,25,0,0,0,0
23,30,27,45,14579,668,1904,23,164,1,0,0,0
7,7,4,28,14636,358,1291,21,123,1,0,0,0
11,6,3,34,19248,811,626,21,101,0,0,0,0
28,20,17,35,15162,844,179,29,124,1,0,0,0
11,27,24,74,10065,992,1114,30,13,0,2,2,1
23,22,19,22,27917,667,904,27,90,0,0,0,0
27,8,5,28,16583,592,304,9,158,0,0,0,0
28,17,14,56,20227,536,1856,1,11,0,1,1,0
4,26,23,64,14098,972,683,8,133,1,1,0,0
9,18,15,78,17029,854,595,5,92,0,1,1,0
21,22,19,36,9460,547,296,9,88,0,0,0,0
4,21,18,46,21361,873,125,22,145,1,0,0,0
26,16,13,39,27795,997,91,24,24,0,1,1,0
5,7,4,51,18653,890,219,3,161,1,0,0,0
5,18,15,53,10939,993,872,18,128,1,0,0,0
24,25,22,74,15890,399,1532,2,48,0,3,3,1
17,13,10,67,16570,840,1919,18,40,0,1,2,0
22,25,22,67,24691,703,1044,10,99,0,2,3,0
17,23,20,34,14259,342,50,5,101,0,0,0,0
15,7,4,61,6422,763,631,3,39,1,0,0,0
15,29,26,56,17510,808,928,11,115,0,1,0,0
26,29,26,24,24255,214,1278,12,88,0,1,1,1
22,13,10,45,8775,773,822,5,103,0,0,0,0
12,19,16,62,29370,532,1057,30,9,0,2,3,1
4,27,24,63,18888,850,1400,11,48,0,2,2,0
25,22,19,49,16748,427,202,17,27,0,3,3,0
28,27,24,82,18349,202,347,14,104,0,3,3,3
29,6,3,64,14994,290,65,5,26,0,1,1,0
4,29,26,55,23604,726,22,28,157,1,0,0,0
7,21,18,38,12894,413,683,19,90,0,0,0,0
21,14,11,46,16105,720,1473,8,44,0,0,0,0
8,17,14,33,6149,944,1624,22,176,1,0,0,0
24,16,13,84,25079,683,1456,3,82,0,2,3,0
27,8,5,66,25363,966,479,29,12,0,1,2,0
12,7,4,63,25373,531,1630,20,109,0,0,0,0
16,12,9,58,20135,613,877,25,143,1,0,0,0
5,28,25,23,19450,907,1645,29,153,1,1,0,0
24,16,13,69,7195,852,1173,18,60,0,2,2,0
19,26,23,36,6780,270,900,10,96,0,1,1,0
16,17,14,81,6810,546,689,7,54,0,2,3,0
17,14,11,56,7632,430,1167,26,85,0,0,1,0
7,13,10,46,12025,547,1312,9,22,0,0,0,0
15,30,27,22,6253,984,661,4,174,0,0,0,0
23,17,14,61,21519,490,1119,28,35,0,3,3,0
13,28,25,45,22735,427,1519,27,83,0,2,2,0
12,10,7,27,24422,814,1816,14,77,0,0,0,0
20,15,12,57,22647,982,982,17,39,0,1,1,0
19,29,26,43,21113,367,1593,7,53,0,2,2,0
15,17,14,51,7527,858,255,21,99,0,0,0,0
20,8,5,57,8753,725,1963,20,134,1,0,0,0
7,15,12,44,29844,524,774,2,0,0,0,0,0
24,6,3,26,12919,457,323,13,116,0,0,0,0
17,23,20,56,14122,845,1966,30,51,0,2,1,1
26,20,17,22,27835,954,1552,4,72,0,0,0,0
14,18,15,53,23022,494,921,6,61,0,0,0,0
