Ascend_angle,Descend_angle_1,Descend_angle_2,Cruise_speed_m_per_s,Trip_distance_m,Cruise_altitude_m,Payload,Wind,Direction,T-,?Long_accel-,?Lat_accel-,?Jerk-
29,23,20,23,9229,939,1136,5,141,0,0,0,0
29,19,16,55,15416,818,1941,29,95,0,0,0,0
30,22,19,74,7516,314,434,7,17,0,3,3,3
22,19,16,25,10240,843,196,22,101,0,0,0,0
10,17,14,69,19638,526,847,27,4,0,2,3,1
25,10,7,59,27776,689,400,20,173,0,0,0,0
9,23,20,91,25695,368,1388,10,122,0,2,3,2
18,28,25,56,21710,677,1574,25,67,0,2,2,1
18,18,15,63,20210,882,393,13,166,0,0,0,0
23,15,12,71,19618,357,1174,0,153,0,2,2,0
6,15,12,50,13706,633,1717,17,105,0,0,0,0
10,23,20,79,15866,268,1798,18,94,0,2,3,2
13,12,9,41,18602,780,1720,9,104,0,0,0,0
26,25,22,87,28861,767,595,17,132,0,2,2,0
13,15,12,82,19672,883,61,9,31,0,1,2,0
6,16,13,71,14973,887,1214,20,29,0,1,1,0
25,22,19,31,18863,286,1859,21,134,1,0,0,0
17,18,15,102,13492,408,1798,8,121,0,3,3,1
17,12,9,60,16103,967,902,22,129,0,0,0,0
17,8,5,104,18214,918,1849,16,132,0,0,1,0
16,22,19,72,21987,894,692,27,102,0,1,0,0
9,17,14,27,21918,476,854,2,10,0,0,0,0
8,10,7,110,18724,390,1628,29,18,0,2,3,0
6,12,9,98,10839,736,1202,23,99,1,0,1,0
29,13,10,105,25547,707,370,12,40,0,2,3,0
4,9,6,53,14233,452,945,24,175,1,0,0,0
29,24,21,104,8015,262,623,22,163,0,2,2,3
24,21,18,59,24506,296,1275,13,2,0,3,3,2
28,29,26,26,11196,834,1841,23,101,0,0,0,0
27,9,6,96,13422,320,1834,15,4,0,3,3,1
27,12,9,55,23440,779,709,6,73,0,0,1,0
5,7,4,22,28263,905,1529,10,72,0,0,0,0
15,15,12,34,28081,445,72,11,20,0,0,0,0
26,7,4,55,15853,706,1183,19,110,0,0,0,0
21,30,27,100,20845,936,1122,17,62,0,3,3,2
21,11,8,41,21761,915,1996,7,64,0,0,0,0
9,21,18,57,7878,998,1835,9,77,1,1,1,0
5,23,20,23,18425,974,1090,16,36,0,1,1,0
4,21,18,53,9466,393,1051,29,77,0,2,2,0
19,8,5,31,7953,705,1144,3,28,1,0,0,0
13,15,12,88,11332,497,1533,18,128,0,0,2,0
20,21,18,83,18207,771,1813,24,8,0,3,3,1
8,10,7,48,12665,520,1190,1,159,0,0,0,0
30,20,17,96,11946,269,1067,6,146,0,3,3,3
3,16,13,73,22163,731,627,24,145,0,0,0,0
29,15,12,29,18878,394,306,26,48,0,1,2,0
6,22,19,89,20579,948,381,4,165,0,2,2,0
21,21,18,50,9515,871,877,6,150,0,0,0,0
28,8,5,80,28945,844,1734,21,41,0,1,2,0
3,9,6,94,18538,787,378,26,92,1,0,0,0
13,9,6,60,6698,552,80,6,97,1,0,0,0
21,20,17,70,29357,877,1076,15,104,0,0,0,0
17,30,27,41,9588,703,1088,22,132,1,0,0,0
20,6,3,31,14048,995,599,14,37,1,0,0,0
20,12,9,91,8248,728,721,27,41,0,2,2,0
28,29,26,68,29333,348,454,1,111,0,3,3,2
13,24,21,23,12432,297,349,3,66,0,0,0,0
9,6,3,43,16105,932,590,4,127,1,0,0,0
17,22,19,107,19267,887,659,21,139,0,2,2,0
5,18,15,61,12145,319,1347,5,117,0,1,1,0
22,15,12,76,11933,498,597,21,17,0,3,3,0
12,16,13,70,9134,209,998,1,121,0,1,2,2
5,21,18,109,11980,983,632,18,58,1,2,2,1
10,19,16,29,17118,205,283,7,1,0,1,1,1
28,20,17,70,19122,308,1112,22,100,0,2,2,1
20,16,13,87,26701,942,1480,8,122,0,0,1,0
19,28,25,97,11917,330,518,0,84,0,3,3,2
20,18,15,46,14732,202,1533,24,39,0,3,3,2
5,25,22,46,22834,768,1623,19,163,1,0,0,0
20,18,15,88,17728,292,457,18,76,0,3,3,2
5,27,24,95,13403,914,477,3,90,0,2,2,0
24,16,13,38,6005,650,867,12,136,0,0,0,0
5,26,23,56,10624,311,1345,15,86,0,2,2,1
18,23,20,82,27750,871,1452,25,157,0,0,0,0
16,9,6,95,7088,528,509,5,165,0,0,1,0
19,26,23,96,12653,620,502,22,109,0,2,3,0
24,28,25,57,11169,679,526,7,146,0,1,0,0
8,7,4,40,19513,575,1056,21,84,0,0,0,0
10,12,9,94,20779,377,880,26,23,0,2,3,0
30,20,17,62,19047,366,1158,24,48,0,3,3,2
21,26,23,51,6610,335,1662,24,37,0,3,3,2
10,19,16,87,25492,951,1063,24,154,0,0,0,0
11,12,9,33,17209,219,1494,30,173,1,0,0,0
27,11,8,88,14689,954,1180,8,176,0,0,1,0
4,15,12,54,14378,251,317,16,60,0,1,2,1
10,7,4,73,14791,563,1787,9,39,0,0,0,0
17,26,23,78,27291,215,350,2,104,0,3,3,2
3,8,5,93,29664,903,1771,21,31,0,0,1,0
12,22,19,109,24794,661,433,5,158,0,2,3,0
17,10,7,37,22451,543,263,3,42,0,0,0,0
19,13,10,95,26440,273,870,12,172,0,2,2,1
23,22,19,35,16620,654,1927,2,114,0,0,0,0
26,27,24,71,19580,587,1414,30,147,1,0,1,0
20,14,11,74,29977,861,1340,25,7,0,2,2,1
6,12,9,23,17846,718,1640,29,11,0,1,1,0
27,18,15,91,29972,959,348,25,14,0,3,3,1
24,24,21,102,20339,377,609,29,92,0,3,3,2
16,23,20,28,13727,686,284,14,174,1,0,0,0
22,27,24,25,25559,995,786,26,95,0,0,0,0
29,8,5,48,28393,614,1149,24,160,1,0,0,0
21,15,12,49,8014,385,1243,6,155,0,0,0,0
21,24,21,23,11565,859,1219,0,85,0,0,0,0
15,17,14,74,8370,923,296,30,52,0,1,2,1
17,14,11,97,27139,425,1495,3,36,0,3,3,0
19,29,26,104,7414,957,908,10,179,0,2,3,0
19,7,4,56,9077,898,1290,28,164,1,0,0,0
8,24,21,48,21884,428,592,29,22,0,2,2,2
12,29,26,99,14857,702,1743,22,57,0,2,3,2
11,20,17,77,26551,313,807,22,144,0,1,2,0
21,19,16,56,11643,857,1597,0,96,0,0,0,0
25,8,5,100,15090,462,769,3,7,0,1,3,0
13,25,22,79,15532,676,437,26,152,0,0,1,0
13,14,11,52,21486,281,1447,7,135,0,0,1,0
27,18,15,61,23619,903,1350,11,52,0,1,2,0
15,20,17,100,20940,914,1256,23,151,0,0,1,0
5,12,9,67,10210,515,1573,12,108,0,0,0,0
23,28,25,66,17411,614,379,6,150,0,2,2,0
9,27,24,74,22973,524,88,5,51,0,2,2,1
7,11,8,45,27451,832,1249,19,167,1,0,0,0
13,24,21,76,9252,268,1123,26,123,0,1,2,1
12,30,27,104,6728,561,855,20,9,0,2,3,2
16,21,18,68,7826,912,682,29,69,0,2,1,0
9,18,15,76,17430,924,502,16,61,0,1,1,0
30,13,10,72,28890,571,1633,4,86,0,1,1,0
16,9,6,96,12460,411,461,17,18,0,2,3,0
21,21,18,45,21452,580,935,1,9,0,0,0,0
28,24,21,47,21294,306,1364,22,62,0,3,3,1
26,10,7,74,20672,928,1436,10,36,0,1,2,0
30,15,12,108,27087,529,209,3,163,0,3,3,0
14,9,6,109,18139,675,1772,15,6,0,1,2,0
23,27,24,108,26891,963,710,13,88,0,3,3,1
23,13,10,62,7075,458,445,14,95,0,0,1,0
20,9,6,106,10472,781,926,5,53,0,1,2,0
4,12,9,97,19240,941,1196,2,51,0,0,1,1
22,10,7,68,16069,976,89,29,9,0,2,2,0
20,11,8,75,6163,754,956,23,129,1,0,0,0
22,9,6,49,9540,716,1427,27,173,1,0,0,0
20,10,7,57,20738,413,717,3,80,0,0,1,0
3,23,20,84,20032,258,1708,14,120,0,2,2,2
25,21,18,90,13056,997,949,20,157,0,0,1,0
7,26,23,49,20032,666,408,28,95,0,0,0,0
27,30,27,85,6498,799,55,18,80,0,3,3,1
19,11,8,74,23140,835,1466,9,137,0,0,0,0
3,25,22,60,7801,809,1537,22,120,1,0,0,0
19,7,4,38,29677,852,1662,24,22,0,0,0,0
30,11,8,63,20264,210,1080,20,119,0,1,2,0
19,28,25,49,14042,553,1612,0,109,0,2,1,0
12,19,16,87,28929,374,781,3,14,0,2,3,1
9,24,21,41,19604,497,1805,12,34,0,2,1,0
12,7,4,108,19326,899,952,20,54,0,0,2,0
4,21,18,61,15738,553,1514,28,52,0,2,2,0
22,7,4,86,11748,471,410,19,130,0,0,1,0
21,10,7,72,8549,947,1336,20,145,1,0,0,0
4,22,19,88,22937,797,1393,21,142,0,0,1,0
23,13,10,104,25485,486,295,22,94,0,3,3,0
29,15,12,37,21307,360,395,0,119,0,0,1,0
5,11,8,55,21158,778,1258,26,157,1,0,0,0
6,23,20,64,19499,410,287,29,50,0,2,2,1
25,20,17,54,20753,758,1052,24,149,1,0,0,0
26,9,6,51,11418,376,1442,29,92,0,1,1,0
13,7,4,95,8993,704,1501,0,40,1,0,1,0
8,23,20,26,11856,202,1952,27,108,0,0,1,0
12,20,17,100,20821,773,1882,4,7,0,2,3,0
10,24,21,66,25669,300,746,17,15,0,2,3,2
13,14,11,31,18691,979,1874,23,93,0,0,0,0
18,26,23,59,7572,309,1071,26,88,0,2,3,2
29,11,8,35,9349,537,1602,19,148,1,0,0,0
18,14,11,106,24590,250,289,10,178,0,2,2,2
6,26,23,94,22498,557,398,15,109,0,2,2,1
22,30,27,40,6066,247,1228,22,120,0,1,1,0
8,14,11,31,18089,245,29,30,147,1,0,0,0
6,13,10,58,13915,225,1218,4,2,0,1,1,1
7,16,13,67,7520,321,1223,4,26,0,1,2,0
20,23,20,97,13810,999,1700,16,94,0,2,3,0
3,21,18,24,11980,800,1266,5,95,1,0,0,0
17,7,4,55,23196,436,216,17,67,0,0,1,0
12,15,12,76,11416,201,1245,5,156,0,1,2,2
3,24,21,30,13598,607,54,11,66,0,0,0,0
15,13,10,100,7110,250,502,23,45,0,3,3,3
13,18,15,63,11148,826,947,23,164,1,0,0,0
16,16,13,60,11081,882,908,9,26,0,1,1,0
3,12,9,83,19611,978,42,0,155,1,0,0,0
21,14,11,56,12355,855,1154,25,43,0,1,2,0
15,23,20,84,20973,678,787,15,49,0,2,3,0
10,20,17,22,12657,529,979,3,88,0,0,0,0
7,16,13,67,25523,380,1438,26,89,0,1,1,0
26,8,5,36,10675,622,1632,20,149,1,0,0,0
27,20,17,95,22246,217,619,13,63,0,3,3,3
4,30,27,108,11301,797,65,3,127,1,2,2,1
26,22,19,104,27277,764,1479,6,119,0,3,3,0
10,22,19,39,17924,823,172,23,171,1,0,0,0
26,12,9,61,13321,405,1109,14,178,0,0,1,0
6,10,7,46,7170,273,1828,3,64,0,0,0,0
7,14,11,110,21103,615,658,24,3,0,2,3,1
20,14,11,82,17563,983,1875,24,5,0,2,2,1
5,21,18,106,27630,954,1201,0,21,0,2,2,0
16,30,27,22,15183,555,1858,18,0,0,2,1,0
26,28,25,36,28758,379,514,24,138,1,0,0,0
5,8,5,50,19010,861,1700,23,171,1,0,0,0
7,24,21,42,23105,523,505,12,47,0,2,1,0
8,27,24,53,21376,255,1461,29,44,0,2,3,2
8,13,10,88,19748,818,1366,23,54,0,1,1,0
17,6,3,61,17196,307,114,16,168,0,0,1,0
18,26,23,44,23372,344,1615,1,165,0,1,1,0
10,7,4,48,10071,305,1558,3,50,0,0,0,0
27,6,3,87,24168,241,1611,21,43,0,1,3,1
12,12,9,57,20697,343,122,3,66,0,0,2,0
25,6,3,27,24149,918,1172,17,121,0,0,0,0
4,17,14,58,14735,802,1628,11,100,0,0,0,0
20,19,16,45,21961,615,1698,8,34,0,1,0,0
16,24,21,38,18880,851,1777,25,102,0,0,0,0
22,25,22,86,6938,297,1870,30,13,0,3,3,3
28,25,22,59,18890,888,1900,21,94,0,1,0,0
16,27,24,74,15952,337,562,25,90,0,2,3,2
26,24,21,50,17643,931,989,0,141,0,1,0,0
16,20,17,22,25280,303,56,28,32,0,2,1,0
29,23,20,87,21436,216,778,20,94,0,3,3,3
3,20,17,85,20171,941,1944,23,108,1,1,0,0
21,23,20,48,7695,290,1828,18,143,0,0,1,0
25,7,4,74,13651,393,1855,6,150,0,1,1,0
6,28,25,44,12555,348,1632,16,51,0,2,2,1
16,20,17,38,22385,712,1080,6,113,0,0,0,0
30,7,4,40,21401,751,66,22,153,1,0,0,0
13,30,27,89,17362,708,65,26,85,0,2,3,1
11,12,9,63,25067,299,1262,11,137,0,0,1,0
26,9,6,99,8476,762,212,27,22,0,2,2,1
9,25,22,67,22673,878,403,9,7,0,2,1,0
22,8,5,110,13744,817,287,23,81,0,1,2,0
17,14,11,96,13100,818,1811,22,129,0,0,1,0
9,21,18,82,9942,490,1986,19,20,0,2,3,2
13,6,3,58,17096,545,954,3,36,0,0,0,0
21,10,7,101,26116,707,848,17,122,0,0,1,0
9,14,11,94,25806,596,92,7,150,0,0,2,0
28,25,22,71,12095,316,668,18,3,0,3,3,3
4,6,3,42,17232,974,1363,29,171,1,0,0,0
3,29,26,107,14582,560,1657,25,163,0,1,1,0
14,13,10,43,12346,971,881,10,6,0,0,0,0
9,15,12,92,18991,393,1147,3,129,0,2,3,0
5,7,4,92,22334,217,1738,22,28,0,1,3,1
29,21,18,49,26491,973,738,25,57,0,2,2,0
10,28,25,30,24517,480,1175,9,124,0,0,0,0
26,26,23,28,7014,776,653,24,156,1,0,0,0
28,26,23,108,8716,623,451,24,37,0,3,3,3
28,13,10,23,15949,287,1995,14,38,0,1,0,0
29,28,25,68,17475,894,1949,21,139,0,0,0,0
5,24,21,100,20680,978,859,15,150,0,2,2,0
27,8,5,35,26096,582,646,27,67,0,0,0,0
9,15,12,49,7566,235,1521,12,127,0,0,1,0
4,20,17,94,19825,372,505,28,44,0,2,3,1
4,12,9,102,22201,364,1787,12,150,0,0,1,0
19,20,17,80,19984,555,272,3,153,0,2,3,0
7,16,13,58,17402,809,1541,30,6,0,2,1,1
5,8,5,35,21382,616,1270,21,73,0,0,0,0
3,20,17,110,7165,271,1236,13,50,0,2,3,2
4,6,3,33,26498,690,1248,17,144,1,0,0,0
27,12,9,100,11694,621,166,26,22,0,3,3,1
11,21,18,22,21013,849,1966,7,105,0,0,0,0
26,23,20,52,22960,689,1568,4,171,0,0,0,0
14,12,9,45,16958,707,1681,3,69,0,0,0,0
21,25,22,41,26728,895,896,2,140,0,0,0,0
3,17,14,77,24308,701,34,24,109,0,0,0,0
21,6,3,82,14074,640,592,26,154,0,0,0,0
24,30,27,66,28807,391,1154,17,134,0,1,2,0
5,18,15,84,7279,398,1290,10,17,0,2,2,1
29,11,8,33,24274,707,370,16,152,1,0,0,0
7,23,20,108,21586,726,1359,0,156,0,2,2,0
6,28,25,69,14981,407,945,13,57,0,2,2,1
16,13,10,99,13379,266,926,27,102,0,2,3,1
20,29,26,78,14853,221,469,8,8,0,3,3,3
3,17,14,47,19395,600,667,21,54,0,1,1,0
15,14,11,81,6640,270,1829,30,179,1,0,2,0
13,19,16,56,7059,550,526,0,140,0,0,0,0
20,20,17,75,9668,308,1762,1,167,0,3,3,1
3,28,25,110,17915,590,489,26,137,0,2,1,1
22,21,18,61,8542,629,1803,21,39,0,3,2,0
7,6,3,84,12132,694,578,13,20,1,0,0,0
7,25,22,76,17609,571,409,28,178,1,0,1,0
18,7,4,86,24278,297,1156,4,68,0,1,2,0
3,17,14,72,27605,660,1252,17,136,0,0,0,0
22,23,20,102,20158,575,1012,22,12,0,3,3,2
5,16,13,42,23455,773,1398,2,16,0,0,0,0
3,28,25,106,28645,842,1637,29,146,0,1,1,0
11,11,8,83,13906,246,267,0,23,0,1,2,1
17,7,4,74,6731,366,129,23,53,0,1,2,0
17,28,25,100,6011,621,1994,27,104,0,2,3,1
26,16,13,35,9483,309,1984,18,140,1,0,0,0
17,9,6,37,28108,619,1979,27,35,0,0,1,0
8,27,24,86,18981,638,1038,12,163,0,2,1,0
9,17,14,42,10206,464,776,13,7,0,1,1,0
21,16,13,75,23322,996,750,16,154,0,0,0,0
24,26,23,44,23811,896,1502,10,125,0,0,0,0
29,22,19,86,29371,288,949,11,145,0,3,2,2
11,13,10,29,8506,397,1127,27,107,0,0,0,0
6,17,14,27,11702,547,1239,7,144,0,0,0,0
3,23,20,51,12933,749,1998,20,135,1,0,0,0
28,23,20,30,11251,440,910,7,166,0,0,0,0
6,21,18,83,26392,619,1185,13,95,0,2,2,0
10,15,12,23,18174,255,99,7,24,0,0,0,0
28,23,20,79,11800,602,89,21,168,0,0,2,0
20,25,22,110,14450,232,1569,1,152,0,3,3,3
24,21,18,65,18156,348,133,0,163,0,3,3,1
27,27,24,40,22007,271,526,14,11,0,3,3,2
12,14,11,46,29628,726,1515,15,157,0,0,0,0
16,18,15,94,18515,307,262,16,66,0,3,3,2
8,27,24,101,21391,756,1764,7,42,0,2,3,1
17,24,21,59,24020,689,522,9,46,0,2,1,0
11,14,11,24,15656,844,1552,7,5,0,0,0,0
5,24,21,35,18578,653,1113,21,111,0,0,0,0
5,27,24,74,17002,640,769,23,143,0,0,1,0
21,22,19,110,13123,438,1521,9,13,0,3,3,1
9,14,11,68,7074,501,32,13,118,0,0,0,0
23,8,5,84,10376,617,537,29,7,0,2,2,0
3,13,10,110,23130,409,176,2,22,0,2,2,0
21,10,7,66,26426,434,1383,22,2,0,2,2,0
12,11,8,85,7513,398,1684,10,147,0,0,2,0
21,30,27,35,15920,287,70,26,146,1,0,0,0
15,29,26,59,10548,342,1227,27,154,1,0,1,0
28,16,13,91,20353,880,1483,2,55,0,2,2,0
11,27,24,50,11873,615,966,23,49,0,2,1,1
26,14,11,27,27068,556,1140,27,84,0,0,0,0
9,19,16,35,10144,304,267,22,42,0,2,1,0
14,28,25,62,29832,385,1476,25,69,0,2,3,1
19,11,8,102,8113,270,1422,30,7,0,3,3,2
23,19,16,90,11126,515,831,17,24,0,3,3,0
6,20,17,41,17046,921,651,1,62,0,0,0,0
27,19,16,63,11266,610,202,13,107,0,0,1,0
8,28,25,62,28690,494,86,9,72,0,2,2,0
14,11,8,41,22354,636,531,0,25,0,0,0,0
5,25,22,62,14456,357,459,23,91,0,2,2,1
16,12,9,25,28749,476,1489,5,176,0,0,0,0
14,7,4,95,10958,233,262,15,27,0,1,3,0
7,15,12,80,29020,213,1237,0,109,0,1,3,2
15,15,12,35,21843,501,1696,8,70,0,0,0,0
18,27,24,96,14214,230,629,20,177,0,1,2,2
25,29,26,94,22852,204,293,3,16,0,3,3,3
18,12,9,79,13456,289,1400,13,1,0,3,3,0
4,24,21,42,13635,880,1687,2,77,1,0,0,0
25,10,7,51,6497,381,650,13,51,0,1,1,0
13,30,27,89,27641,615,1876,20,44,0,2,3,2
9,14,11,93,11874,388,1843,9,83,0,2,3,0
12,8,5,54,16420,441,1799,16,18,0,0,1,0
25,21,18,23,8366,710,103,26,80,0,0,0,0
7,23,20,48,22210,895,110,6,51,0,1,0,0
19,21,18,71,28756,206,11,10,63,0,3,3,2
23,26,23,100,25138,259,982,1,178,0,3,3,3
10,25,22,90,20005,329,805,21,12,0,2,3,2
18,22,19,63,28758,641,361,4,112,0,2,1,0
4,30,27,50,24506,905,665,0,84,0,1,0,0
21,29,26,60,19143,863,1396,20,122,0,0,0,0
16,6,3,83,11767,236,1800,2,93,0,1,2,0
10,26,23,52,10589,279,1264,24,34,0,2,3,2
12,15,12,100,12304,991,74,23,54,0,1,2,1
28,8,5,103,13430,687,1066,3,11,0,1,2,0
30,6,3,81,10093,502,1589,27,106,0,1,1,0
23,15,12,29,9636,555,1747,2,87,0,0,0,0
29,21,18,48,14773,910,97,9,109,0,0,0,0
15,27,24,70,20144,727,223,1,2,0,2,2,0
22,17,14,106,7853,409,1306,7,84,0,3,3,1
8,19,16,27,28849,411,1302,27,81,0,0,0,0
5,6,3,22,17377,576,1766,15,36,0,0,0,0
10,28,25,86,10991,846,963,4,172,0,2,2,0
5,13,10,46,22826,628,1414,4,78,0,0,0,0
26,22,19,54,7052,894,1534,28,59,0,3,2,0
18,17,14,106,8355,538,1330,0,62,0,3,3,0
9,21,18,72,27302,919,1951,1,86,0,1,1,0
6,24,21,29,17124,417,891,1,32,0,0,0,0
11,30,27,48,22914,450,677,19,144,0,0,0,0
8,24,21,41,13139,784,1166,5,155,0,0,0,0
3,8,5,66,18702,691,1952,20,162,1,0,0,0
15,14,11,27,19801,623,1572,30,79,0,0,0,0
28,14,11,32,14626,231,1893,29,160,1,0,0,0
13,11,8,78,28495,299,376,29,114,0,0,2,0
28,27,24,42,16731,759,1971,29,56,0,3,2,1
23,22,19,24,15323,789,1587,3,52,0,0,0,0
14,8,5,55,14468,746,1399,4,180,0,0,0,0
13,17,14,66,19688,219,1110,11,122,0,1,2,1
16,16,13,25,11165,535,3,7,146,0,0,0,0
14,19,16,82,26215,823,1208,6,156,0,1,1,0
25,29,26,56,24785,565,1681,17,4,0,3,3,2
30,26,23,50,16214,533,427,7,98,0,2,2,0
17,9,6,52,29414,648,1362,21,107,0,0,0,0
23,23,20,37,14042,610,446,18,171,1,0,0,0
24,28,25,27,27874,708,1856,11,11,0,1,1,0
10,27,24,28,15767,291,1563,27,61,0,2,1,1
5,24,21,96,6944,834,906,17,150,1,2,1,0
22,7,4,58,6013,408,1666,29,6,0,1,2,1
4,20,17,41,23179,927,1840,8,122,0,0,0,0
17,11,8,58,26630,762,1391,14,52,0,0,0,0
28,26,23,53,18663,639,391,8,119,0,0,1,0
14,17,14,104,24320,567,233,22,114,0,2,3,0
23,26,23,104,18923,917,736,23,52,0,3,3,1
12,28,25,26,9194,353,687,20,83,0,1,0,0
29,21,18,62,9310,378,1275,7,9,0,3,3,0
5,26,23,91,12692,991,975,7,85,1,2,2,0
26,10,7,37,14091,215,1330,20,47,0,1,2,0
22,23,20,37,27214,554,1204,19,72,0,1,0,0
3,6,3,81,15887,330,1865,23,105,0,0,0,0
23,21,18,49,23773,604,230,24,69,0,2,2,0
15,17,14,108,27992,534,786,19,25,0,3,3,2
23,29,26,34,25047,594,874,0,1,0,0,0,0
10,24,21,83,17598,750,1943,24,44,0,2,3,1
7,19,16,87,19346,482,844,21,73,0,2,3,0
12,18,15,104,26262,778,1683,7,135,0,2,3,0
23,19,16,46,16480,817,1660,28,24,0,3,2,1
25,9,6,66,19350,253,899,0,121,0,1,2,0
25,15,12,69,19968,445,1484,26,168,1,0,0,0
24,9,6,64,21201,317,1827,19,137,0,0,1,0
26,11,8,25,14323,394,337,6,35,0,0,0,0
22,24,21,108,22727,836,1920,12,65,0,3,3,1
7,20,17,22,17755,680,232,27,176,1,0,0,0
20,27,24,36,25334,537,1670,8,155,0,0,0,0
29,25,22,79,17510,734,622,20,67,0,3,3,0
19,28,25,89,6946,892,1918,25,55,0,3,3,1
22,15,12,65,22329,519,462,9,71,0,0,1,0
6,22,19,25,19975,972,1622,15,18,0,1,1,0
18,14,11,99,13335,640,1497,21,111,0,0,2,0
26,23,20,104,8056,668,1214,19,112,0,3,3,0
23,7,4,85,9975,447,1185,1,6,0,1,1,0
21,17,14,89,24872,322,195,25,59,0,3,3,2
6,14,11,76,16084,292,750,20,29,0,2,3,1
14,10,7,22,22714,442,1299,0,91,0,0,0,0
4,9,6,23,29352,322,1891,10,120,0,0,0,0
5,25,22,53,18051,805,838,27,150,1,0,0,0
17,17,14,102,24117,225,211,0,138,0,3,3,3
12,25,22,57,21099,670,329,8,101,0,2,0,0
26,8,5,56,12420,336,820,7,37,0,1,1,0
8,21,18,59,20811,950,1277,7,58,0,1,1,0
10,17,14,25,10882,426,637,3,51,0,0,0,0
14,11,8,109,14695,390,458,1,65,0,2,3,0
23,24,21,41,22474,548,278,13,77,0,1,0,0
26,24,21,55,19683,240,1026,0,156,0,3,2,2
11,14,11,30,7844,208,1213,4,140,0,0,1,0
11,7,4,89,20097,918,917,29,171,0,0,0,0
30,23,20,52,23289,778,740,10,176,0,0,0,0
6,20,17,82,29891,898,56,24,22,0,2,2,1
6,19,16,59,19989,214,513,17,97,0,1,1,2
9,20,17,35,12800,459,878,8,97,0,0,0,0
11,20,17,84,6102,598,254,30,53,0,2,3,1
3,26,23,55,19094,443,1268,6,142,0,1,1,0
23,26,23,22,19896,484,411,1,125,0,0,0,0
15,18,15,33,19598,463,238,23,101,0,0,0,0
30,25,22,54,27330,794,1211,30,146,1,0,0,0
20,25,22,92,25556,870,1668,25,89,0,2,3,0
7,25,22,33,11502,698,45,25,42,0,2,1,1
24,9,6,87,19504,684,743,30,127,0,0,1,0
19,8,5,110,29057,347,1750,14,33,0,1,3,1
24,19,16,67,29200,559,975,28,82,0,3,3,0
23,29,26,31,18066,457,1328,7,122,0,0,0,0
30,28,25,84,27238,437,1011,20,6,0,3,3,3
15,27,24,92,12038,571,1724,7,122,0,2,3,1
15,13,10,67,24728,888,728,6,172,0,0,0,0
12,25,22,50,26133,366,1628,18,102,0,1,1,0
11,11,8,66,11009,963,492,29,46,1,1,1,0
24,22,19,92,15406,664,743,29,169,0,0,2,0
18,30,27,104,15742,371,902,4,72,0,3,3,2
16,22,19,62,24473,953,335,26,69,0,2,1,0
11,22,19,27,16551,807,1689,9,124,0,0,0,0
26,14,11,31,26318,408,1339,6,126,0,0,0,0
18,17,14,99,16560,847,108,7,100,0,1,3,0
7,9,6,50,8741,717,1834,17,1,1,0,1,0
20,15,12,100,19803,980,747,26,107,0,0,2,0
3,8,5,75,18834,849,1695,18,5,1,0,1,0
4,30,27,25,27974,320,549,16,50,0,2,1,0
17,27,24,109,28579,455,769,24,178,0,1,2,1
11,10,7,89,19861,754,129,1,159,0,0,1,0
10,29,26,102,27780,386,195,21,40,0,2,3,2
14,24,21,110,24485,344,1807,5,127,0,3,3,2
4,9,6,25,7749,751,1351,5,105,1,0,0,0
20,25,22,60,28124,500,1944,24,95,0,2,2,0
29,20,17,64,26440,410,103,2,108,0,3,2,0
4,21,18,59,7216,998,1091,11,58,1,1,1,0
6,21,18,64,27646,383,804,7,162,0,1,1,0
14,25,22,110,18983,288,631,21,141,0,2,3,2
29,22,19,37,26478,624,1963,9,17,0,1,1,0
27,17,14,42,7966,572,1664,9,171,0,0,0,0
15,25,22,52,23334,372,142,10,61,0,2,3,1
10,22,19,69,19816,844,824,5,71,0,1,1,0
21,9,6,100,16365,707,1480,30,41,0,2,2,0
29,10,7,67,15019,898,1655,16,173,0,0,0,0
29,17,14,95,6240,955,318,19,19,0,3,3,2
20,12,9,53,24081,507,1632,18,136,0,0,0,0
25,18,15,86,24851,473,897,19,55,0,3,3,0
9,15,12,89,14868,536,1989,11,54,0,2,3,0
14,23,20,73,29285,907,507,21,27,0,2,3,1
22,17,14,35,13611,632,315,25,27,0,1,1,0
13,20,17,32,20365,445,794,3,86,0,0,0,0
10,23,20,35,20927,493,1056,12,52,0,1,0,0
9,9,6,79,14385,314,384,18,77,0,0,2,0
15,15,12,81,12247,465,370,12,19,0,2,3,0
26,15,12,91,22921,546,442,0,113,0,3,3,0
18,30,27,56,24552,576,534,27,131,0,0,0,0
24,13,10,81,20864,344,63,25,173,0,0,2,0
8,15,12,28,18949,463,1718,14,74,0,0,0,0
11,30,27,46,19379,624,749,5,167,0,0,0,0
17,26,23,69,24312,931,289,4,39,0,2,1,0
21,23,20,98,20291,390,319,13,120,0,3,3,2
5,11,8,75,24308,207,930,17,109,0,1,2,1
21,8,5,106,7421,894,357,9,34,1,1,2,0
20,21,18,35,20750,276,148,15,146,1,0,0,0
9,29,26,60,21384,278,352,9,69,0,2,3,2
20,15,12,46,9196,877,436,8,25,0,0,0,0
6,28,25,65,28511,510,231,2,53,0,2,2,0
8,20,17,86,29532,969,1848,27,40,0,2,2,1
29,17,14,28,20900,966,700,16,59,0,0,0,0
26,16,13,105,21139,443,1530,0,179,0,3,3,0
